Id,name,followers,popularity,genres,chart_hits,top_chart
5FMBiu2N1WpXbEbYi7Mcxi,DJ Gun-B,13.0,4,[],,
5nqY7DulM5geSmaSSTZ8XD,Jeffrey Crake,3.0,7,[],,
4PUBnfKhaqD68JLy0Y0M67,Fredo Versatil,2035.0,20,[],,
3WlD3pAQbdZElr2m6GqfG2,strogo,136.0,28,[],,
2983hXumSfyoRps2cYvGGW,Ashoke Masti,0.0,2,[],,
3tkKif5cvX4cl2ftnD7IAa,2DB,12.0,0,[],,
2vemjAzrRomX77RflYLqbU,Christer,43.0,10,[],,
2r1d0isPFggU8QaBzvAWmG,Roberto Menescal,31811.0,44,['bossa nova'],,
4tuT0fHrqnT2J5pNXWcjx6,Nathan Storm,25.0,38,[],,
6hKR49EAgZq0VNDj8AGbVt,Basslovers,834.0,28,['hands up'],,
3ZngztGruUHA1JGyUyEqkB,The New York Gyspy All Stars,59.0,11,[],,
2Ca240EAm8R903UkkLuY2d,Viktor Klemming,303.0,4,[],,
1YsQkqxupy1g1sv99438Zg,Axel Weingarten,22.0,0,[],,
5f6H2GWMREVedVba6v2XkL,The Bionix,4.0,3,[],,
0Z5pcmXDCKTrFWLnDChC37,Miami Horror,241325.0,53,"['alternative dance', 'australian dance', 'australian electropop', 'electroclash', 'electronica', 'filter house', 'indie soul', 'indietronica', 'new rave', 'nu disco']",,
24OnVX6EYwtu7P3jpMenPY,The Kount,24658.0,45,"['canadian contemporary r&b', 'synth funk']",,
0Ajx0AeiYjfn8MfjV42l7k,Marcus Marchado,6.0,5,[],,
7dJ05O9EOtFVROVfEEHBBc,Lullabies for Deep Meditation,39455.0,49,['sleep'],,
72ktMty33X1LsIzHdRr0U5,Tom Scott,27110.0,32,['smooth jazz'],,
32Nz3bGbVrLkL7Fo8WTyQ0,Marco & Seba,244.0,18,[],,
1sBwtYxFdcxMORPsC6SMyl,Egleyda Belliard,48362.0,31,"['adoracion', 'latin christian', 'latin worship']",,
63R9H8zyQpLhwiA9gyvJIH,Bry.Tic,62.0,21,[],,
5nMALmw8MGNX1eIKC5U04a,DBwoy,2593.0,30,[],,
0DbKb7Ve2r3JRxpWEopXR6,Vyron,68.0,20,[],,
2sfhhWvSBvBETyyKI5hTR0,Boris Thaoroijam,12.0,1,[],,
534J5VCVpnJ3wOkBmQPIZB,Satu Kopo,26.0,0,[],,
5hac4XnIwz0Mx7P3TspXYF,Friis,11.0,0,[],,
5LC0MKU3oZiBjYJST5L7tc,Sekta Core,127149.0,42,"['latin alternative', 'latin rock', 'latin ska', 'mexican rock', 'rock en espanol', 'ska mexicano']",,
6QswJs3ZbxaWSxpi6b5Wzu,Rados,32.0,6,[],,
6I2891HPq8zEnBEuwc5iAP,Money Mark,9434.0,33,[],,
7nJLTOfmeL9UhJYa4CGZkM,Dan Daniel,146.0,6,[],,
3oa1ydh8eLVXesBUwIfBWQ,Ludvigsson,6270.0,42,"['deep tropical house', 'pop edm', 'swedish tropical house']",,
07jwGVtxhbSylVbCdNZ0NW,Mulherin Brothers,1.0,0,[],,
1GLn6TxmbQufQOGejekZYz,Tastemakers,0.0,0,[],,
5hFJw2p98Z22xm67Raqu4a,Faibo X,10.0,6,[],,
0EIBDsLyZN7lLGTwrGTpkf,"Jeremy ""DJ Digit"" Cowan",0.0,1,[],,
0H62CBVTOnw9NGd31GYThe,Morris Stoloff & hiis Orchestra,16.0,1,[],,
502gYHkFCtLzBIcU4ctPLd,Zeph,47107.0,50,"['gen z singer-songwriter', 'indie pop']",,
2muYmO0gurO8rH82MSA2Fs,Miklo,33059.0,31,['rap conscient'],,
1SncSgYiDk2kCBBaXIYcwd,Fat Trel,187367.0,43,"['dmv rap', 'trap']",,
2kUTom2oEn6bDBRFHKu7ph,Dm6trappo,26.0,9,[],,
5b3ITDEG6aHMNbA75778I8,Ilya Kaler,1593.0,35,['violin'],,
3eCJXCvaF67kCg6oA8iGMn,Jess & Cait,18.0,12,[],,
7AophNUVnf0jrsza661Fua,Аркан,14.0,16,[],,
1I7gVMTCxfEdwPIUvSjF4D,Yim you Kyung,2.0,12,[],,
3mtBkhDY1zfMwTeUJxLRZj,LaStreet,6134.0,42,"['swedish hip hop', 'swedish trap pop']",,
4mnd787aHRVAy4k4fN7agy,The Anticipation Illicit Tsuboi,69.0,0,[],,
5RkqpOvGbFVl8TGJ32NVDr,Yan El Diverso,2228.0,10,['reggaeton flow'],,
4f8vvLN5Rt3WszqOqVR9e9,Johnny Drille,139912.0,39,['nigerian pop'],,
2F3QZSp1GdDVn0r9uNCNAx,Benjamin Storset,8132.0,30,[],,
02GdIHe4khL64D9DNGgzRe,DAVID SOTO,164.0,7,[],,
4hZcUyNkO2mWNA6xFBjo3e,Spellspellspell,11244.0,36,[],,
30bcc045bQ09VmLre6dyzV,Solveig Kringelborn/Estonian National Symphony Orchestra/Paavo Järvi,0.0,0,[],,
224eppX0ybpJZrThfMY7Wf,Xuân Hương,1.0,8,[],,
1q728x7OZLD57uXYAzGBWD,Andre Dinuth,0.0,0,[],,
1m4GViPjIy4T8Pd0Iz6hRS,Ian Pooley,27947.0,40,"['deep house', 'disco house', 'tech house']",,
65zaftDLgoj6AAEpkAp1pA,Jaggi Singh,274.0,24,[],,
4ZKMKmBEUvsbivCpxQhRgD,Badwor7h,2995.0,28,"['hard bass', 'ukrainian edm']",,
6LQxilzEUuRTljtvKYCoy3,Liane Carrol,12.0,5,[],,
3i9zo6m90f9mokNIXqCu0M,Vladimir Golschmann,144.0,31,[],,
0efWjPyuQec9Rg32ArS48R,MANR,62147.0,24,['thai pop rap'],,
3iGSH90VwRUaCJbCXFyPfO,Nergiza Balıkhanova,10.0,3,[],,
3D71zH4KfjyILeWehJheDV,Original Sin,13766.0,30,"['drum and bass', 'jump up', 'jungle', 'uk dnb']",,
33Yq7LT3pTIiJeZraR3lUi,Liem Benisti,20.0,3,[],,
1Jqf3YWx1vEv7vJg6SUweK,ปาล์มมี่ อีฟ ปานเจริญ,586.0,24,[],,
6NBEW9RwMY5x6Oy1pQHlq7,Lil F3ndi,120.0,1,[],,
4Fa3BY2vz5ZVxuzWRpieGL,Serpil Erol,5.0,2,[],,
37jRdbfw8rTJpfOGfER8WT,Erica Sjöström,224.0,11,[],,
20rPxPH4gXyqj2G3ooE44c,MC Diesel,380.0,34,[],,
2YhKoOmf0diUvydhEoreDa,E HYUK,572.0,10,[],,
2YAdEZh5gR2qNaq2zr0FEj,7th Scene,3.0,0,[],,
5zqA0jRF2V6BAplfK9B9GI,Rasta Beats,234.0,3,[],,
3LTwIa1oDQ5hP6VpkfiZwa,M.I.K.I.,0.0,0,[],,
2vCULSCZrmgXhqhSRdRD9V,عمر اى دى,64.0,4,[],,
2A74OHrZc50VBXkyLC6YQI,Stephane De Dead Sexy Inc,2.0,0,[],,
3XequnOy8Q8AFCokIzReNX,โอ่ง AB Normal,14.0,1,[],,
3XX4k7fPq9gcyZRDrbXfnS,Ram Dass,36461.0,43,[],,
1KwSm5gBdb6d4Qmu3bKdKa,Hanif Tawab,1.0,1,[],,
35ywVZkfTlMs9NtxIf7Z5G,Nadia Malm,564.0,27,[],,
6cXae0oxFktl578F6xun8I,a4,1288.0,43,[],,
5ZAuSjtFUOjFaZMEcJOAP8,Pedro Elías Gutiérrez,108.0,20,[],,
0QSJ33jnpfbPwEcfFwZExZ,Ykom,1.0,3,[],,
1jGBf2QaWyWPFh9NH7kbVq,Jeremy Carr,1957.0,11,[],,
57SA5Qv24Vydwd6bJnV8fI,Kid Trunks,289496.0,50,"['asian american hip hop', 'dark trap', 'underground hip hop', 'vapor trap']",,
0Ehhw2OP5a0XubnFF15fnO,Dinamico 19,34.0,0,[],,
19z3Is8jPDFmLphrQ2w2Du,Konzerthaus Kammerorchester Berlin,2013.0,58,['chamber orchestra'],,
0i2GIdhW8QxluvJvzjMWRI,SoulPk,2.0,2,[],,
6l5dcrl1l3XlLiAMMSGkMr,Big Ice,978.0,23,['norwegian hip hop'],,
3XkcrghFqAsmE1lXE4PIvp,趙靖,1.0,1,[],,
1gcdIFMeDVPyS0ANay6jQG,Dave Kelly,416.0,14,['british blues'],,
1Gnb0m1fEADeFEf1RJMFUY,Mikel Cole,14.0,13,[],,
5OOFhfIS2PY9MtjEkeUyW5,Negative Zero,183.0,5,[],,
77JusW9TBpD4pfdcMSSNE3,La Inolvidable Banda Agua De La Llave,188598.0,49,"['banda jalisciense', 'musica mexicana', 'nueva musica mexicana']",,
3vL5YvNXI8BDr7foh27rzv,Pedrinho Pisadinha,70039.0,37,[],,
2zTuJejwDNORTLRCkQPbHy,Dany Synthé,1171.0,45,[],,
0RgkHeRtVynEF9pAPPgQAm,El Ray,363.0,1,['surf music'],,
4RawBAEfBiy6QhgQyhtbKY,Zven,278.0,26,[],,
05EUuIFVDSu6ZquGa7wSny,Pascal & Pearce,8659.0,27,['south african pop'],,
32sX2AxJ3FgnRbsdCFiMiZ,DJ Rockstar,238.0,0,[],,
65IVEXSeebnd4mOIsBHuM9,Jessica Slankard,9.0,4,[],,
3pvFPaqjwCdXwVIt3uIad5,AFTRHOURS,3509.0,32,['la pop'],,
2NieUUnOIzQD6eQaPg5jUj,Truth,382.0,14,[],,
2qPxiZiD34NtmokWN6RoP2,King Topher,19946.0,48,[],,
72YhLvw3aIVCUSjL6G8qSf,Cara Frew,747.0,24,"['south african pop', 'south african pop dance']",,
5E62kscxqQ6HRcRRsxm1n1,Moubarak,27962.0,52,"['pop urbaine', 'rap marseille']",,
4qTG4MZtW89MeRuLkBzbbB,VFL Eschhofen,153.0,31,[],,
5fKKHZpDVCWNEvhJs08NDj,Clicherik,68.0,25,[],,
6MxPYV86bsoDjYme8PqZIT,1 9 6 7 Music,49.0,4,[],,
4YnkNwiZDA9ouGeSi4SO9p,Jr Patton,18.0,1,[],,
66cZkpjy4D1ZzWBPwlAmU9,Roland Prent,1.0,7,[],,
3QGhKpYieiPCqBEBHAb9kM,Thunder and Rain Storm,38.0,24,[],,
1aCHdBknGEDBlaJD8QG7p2,Man Bai and Greg Henderson,2.0,0,[],,
5PxCTrv3Y1xVACfngpt7D2,Lostboycrow,135617.0,54,"['alt z', 'electropop', 'indie electropop', 'indie poptimism', 'indietronica']",,
7cHNAVsi27a0s2WKxETEqB,Yungmon,21730.0,45,"['german cloud rap', 'german trap']",,
6PMr6l8zDjt7enAIND9wU7,Hosai,1500.0,28,[],,
7A2gkLIEWPdTBenhnxs72C,Adrija Čepaitė,6.0,2,[],,
1Mlt4aQgtUYiaDqEjC7Eb6,Artash Asatryan,5031.0,21,"['armenian folk', 'armenian pop']",,
2zyVZCQoV0IKcjjIXHLLGr,Hidinho Detona,218.0,4,[],,
55cOnyNfEXs6GZXBo1hSme,William Wood,7.0,0,[],,
3fXhqSEjrFX7BYBQz4Nwnh,Nevatrash,180.0,4,['viet edm'],,
3w5kgMZkmUD997k44uHz9N,GRA the Great,37055.0,30,"['pinoy hip hop', 'tagalog rap']",,
39af15p0feaAOdL9DTRj3m,JT,5620.0,61,[],,
3Y5HedQpvhdIk99MDGDSBk,Beverley Ely,49.0,17,[],,
1PHCHfSn29yC3fxEd9D8ge,Crox,2359.0,25,[],,
5CrjBngvBPkuVrbrrBwp64,Il Complesso Misterioso,47.0,1,[],,
0j7v9qGcNqBafVsnfUd5Hq,MC M7,4441.0,36,['funk mtg'],,
56R7ZsM4SSTGh2Lv9yaa9v,Nadhirshah,17729.0,34,['mollywood'],,
6waZBPIGgR7C355nmsI2eX,Luan Murilho,684.0,16,[],,
1NyPZ7hjjss92u1TFRHq4W,Tuna,0.0,0,[],,
5n6JaSoLrUIOTCkke6vVtR,Lil Dude,45782.0,38,"['dmv rap', 'vapor trap']",,
35ZWqPWgxvWAxxLu5bwMiY,Skrywa,35.0,26,[],,
34COAQQm9sxxuIiNYyIClG,DirtyFun,1987.0,4,[],,
62QNc8LKE6Ko1V0UOmJGwK,Everhard,5.0,1,[],,
01WN2cRqpoX3RQu87VhQrV,Alex Silva,70.0,1,[],,
6x2XPDItvcy6FrWoPdJV1M,Nick Rush,193.0,29,[],,
67K8zBmmerDyVFSGtDHzyu,Hector Console,19.0,5,[],,
1Bl06ggm4m5zFNFsRKW0Ji,Jeo,58.0,27,[],,
5oxDwMFFrQ0ezc8TGBvDu3,Manga,268.0,8,[],,
7nG93Qrraq1TbXn8SqlzTd,GR€Y,15292.0,31,"['belgian hip hop', 'belgian pop']",,
6Gqn2CscDtD9l4hh2fa41Y,Rene Kuppens,4.0,2,[],,
7bYa8nJGrxQTfQzXJ24YgU,Charlie Traplin,0.0,0,[],,
2VhvW0ZGsUEXPUwrE0ewFY,DJ Cossio,834.0,36,[],,
3lBCXSFitP59CKGhzyyuuQ,DL no Beat,2110.0,28,[],,
5lomh7H0yuxEtZnvtSCHI1,DJ MT7,836.0,44,[],,
42feJVPnUA9XMr8zguqf4y,Gemini,37.0,24,[],,
4wboOk2gce3HSH68NKRmHx,Arshad Maimouni,1184.0,24,['norwegian pop rap'],,
7HAtx5NQdSLx2cojxM1BDC,The Child of Lov,4642.0,19,[],,
79T3rnK6K2YLvriyV5L7BC,Hiro,277.0,18,[],,
7hAe5ugiq355U0YCNR4DiZ,jayteehazard,1132.0,24,[],,
6StnNrcYor64O1JZmwPnma,Finska Snubben,548.0,15,[],,
1CNO980Lk9CaBWBnM1MZXi,Neon Steve,7208.0,41,['canadian electronic'],,
3lAOmEg6LBmkub3pfsc2JV,Popa,1.0,29,[],,
0XR4KF1djOYTBvL5Ytrzi1,阿修,0.0,1,[],,
6WPQZJJysjp2uhvfBTFdQ2,Davs,67.0,20,[],,
2XPWgGKcwxLdG2cSx1PBgM,carlitoss flow,0.0,4,[],,
5mwZ6RqB8G5jCGHKFkQfPE,Confait,270.0,7,[],,
3mW1tGoa3Hg8Y2f0JodEld,Gissur Páll Gissurarson,0.0,1,[],,
7984XB82PJxxiL8560VS2a,Farsenne,304.0,20,[],,
7xF9MTagIp9W4fxvPCBBnF,ARTILLA,16.0,1,[],,
4BhbugBzeCTGXlekhrCnU6,Tateeze,77.0,32,[],,
6R4FIJQCZfBq5FURYRJKGn,NVO,210.0,2,[],,
0mVpmPb8A2f3SZzLwsfY2N,Ellee Duke,10596.0,39,[],,
3sMYEBy0CZFxedcnm9i9hf,Frankie J,530345.0,59,"['dance pop', 'pop rap', 'r&b', 'urban contemporary']",,
5PuwRpQd6NTianUugqCgOG,Priyanka Naidu,0.0,22,[],,
5gH21YC5FLo4rRg0vvLs7J,Carl Seemann,322.0,29,['german classical piano'],,
3S98BMHd6qzdXn9oVWFDjH,DJ Frajola,87.0,24,[],,
3VLcnSPS7gMlVLwSHM2PfZ,Doniu & Young Multi,31.0,2,[],,
5JkinTg76cAl06yn7WYZss,TMT,3.0,9,[],,
6yDyl0BkjGwfMAYJViWFmN,Azat,0.0,2,[],,
6I0cV41DjT9AChSGTi6Hdy,Eugene Dorian,0.0,0,[],,
1pRVEaUkbJ3DYfPSdrSEKY,Talentløs,58.0,32,[],,
3UQAac4FmtecH86GzV7kT2,Paolo Aliberti,0.0,0,[],,
3cpav8QvnoA3141k4YkiFn,Kari Vepsä,1704.0,29,"['classic finnish pop', 'classic iskelma', 'iskelma']",,
3cAWr6gjx7MTjFJkckfW8p,DVZE,81.0,17,[],,
3ZOP4l6QE7nvEjTQji0eCg,Harone Synthé,8.0,22,[],,
3gv6Asc5Fi0zdLuiZ1SKAB,DH,1020.0,24,['dutch drill'],,
656RXuyw7CE0dtjdPgjJV6,Joseph Haydn,539139.0,56,"['classical', 'classical era']",,
1HkagGLcTTWvA6st2ruRCI,Mussy,0.0,2,[],,
3J6a7vNv6zkxAZLq99pLE6,DJ GD DO MARTINS,17.0,1,[],,
0GuWAv0kMIKAzhl2tLuO0S,Tarm,1062.0,25,[],,
6iKpdSDob8Qg4b6dTjXXQ1,Recover Project,141.0,9,[],,
4csVM6wJgy2PcaH8aKSkT7,Cool 7rack,2641.0,38,[],,
4vpDg7Y7fU982Ds30zawDA,The Band,940661.0,61,"['album rock', 'blues rock', 'classic canadian rock', 'classic rock', 'cosmic american', 'country rock', 'folk', 'folk rock', 'heartland rock', 'jam band', 'mellow gold', 'rock', 'roots rock', 'soft rock', 'swamp rock']",,
0RWiDGxLzDMbCSNrs6cCqK,Taafu,51.0,27,[],,
3QJjzLwRMgdGoFwzmVodxJ,L'Elfo,69660.0,46,"['italian hip hop', 'rap siciliano']",,
7KXfoxgAP15O5tcBY79E86,Stayer,699.0,29,[],,
26sNjUNSUcZ5tgrDPp6LSC,A Lister,553.0,6,[],,
0oYWECmtozBZGjnklDFPTH,Carousel,11491.0,28,"['indie poptimism', 'shimmer pop', 'shiver pop']",,
1dFqK8gzE0L8eaxnTLPe5x,T-Docc,7890.0,39,[],,
24yMX95CNdUO52hGMLWtbc,His Majestic André,0.0,0,[],,
5Yd4b2NT7cRuGx2tsnYTKl,Aneman,2.0,11,[],,
6fg51LVMgKxGjpIR9ihl9k,Madysyn,2994.0,41,[],,
68WdqY5LfXxgRVihY0Nghq,Rxbertdenirx,2.0,3,[],,
5dMdZuNzc2EncdQmREwYCw,Hurricane Hunt,116.0,6,[],,
24qL5ZxURtlUiZsh38mMp7,John Erick,898.0,4,[],,
1XviPhyABe3thDIyPW4XS1,Marvin,87.0,17,[],,
1VzOFgnaf99J4nKv76Dzrk,Art Of Zync,8.0,0,[],,
4BarBBZO0i88znKc1CXB0Y,Marc (Dorian),10.0,37,[],,
52opCVsOa6emj48t30QSOq,Truck North,305.0,25,['soul flow'],,
2QrRcSnl9vjjWnsLheyNh1,Dessy,117.0,4,[],,
6My5UvEZaAdQQ0dKbIqkNO,44KA$H,17.0,0,[],,
2n9zelGil9gVH9faEmbLQ9,Rósa Kristin Baldursdóttir,0.0,0,[],,
5sfmmlycRM3flFfR9iEqts,Leijonamieli,22.0,9,[],,
6iv3CnXgPL8nAdfy31Di8A,Mc Rodrigo Oficial,21.0,3,[],,
4TPAWIeZhHw6CnsoPe9vxY,Lucry & Suena,129.0,50,[],,
2REmOYHdJPfuEKXH1mSaHs,Mackenyu Arata,14409.0,29,[],,
3VznQ2DYy5Bm8oseZMCmZe,Sam Kam,10.0,1,[],,
4TGy8LiHtJh5YnqaRKnxvf,Anamta-Amaan,4.0,1,[],,
10vzMl1m70ybcEtg3d8W3P,Tefy Valenzuela,137.0,3,[],,
0hF1ENHHpEGZxdRdqwMr6E,Derek King,21545.0,48,"['pop r&b', 'trap soul']",,
643VmvA9t1Td4REc5YWkW4,Young Bego,5954.0,33,['turkish trap'],,
1sYWnsoHWopSllje7vUcoj,C. Leonard Raybon,2.0,0,[],,
1bcBH6NOP4YhHINMCnvOTD,Czerwin),1.0,2,[],,
5aAHEYqNSYgKpdqQBUhJCg,StardewToon,2.0,2,[],,
7scgeMkL7D55tArbbXte2W,Solid Vibes,231.0,15,['czsk reggae'],,
37ZvFp654tY74Z1D2TLOGR,Trombone Shorty,162176.0,47,"['funk', 'jazz trombone', 'modern funk', 'new orleans funk']",,
6doEQGssxWpboPeYMaPfc0,Meredith Call,631.0,24,['vocal trance'],,
3tFYJiaJEDNxCg05TJFs8m,Grupo Gerencia,291.0,11,[],,
3CMyiSm5PVtAfRa16v1qaO,DIED,190.0,10,[],,
5H9hzH1EuGBAJdoowKaCuF,Krishan Dhundva,2.0,0,[],,
234VARQiTjUccs4HbYhqs1,Francesca Gobbi,9.0,3,[],,
3dIa7D82rwAoafMQa18nwX,Mc Pk,772.0,24,[],,
1XyiWEHBHDPuVDaxajN1ZH,Juan Boucher,111523.0,42,"['afrikaans', 'south african pop']",,
2rVyQwxu93rG8X143NFLQc,Cassandra Fox,390.0,26,[],,
1LOxhUwNuW0DbuoJPGusOx,Tommy Blaize,850.0,8,[],,
5sFI7ckimQiTg7RJu1l1M0,Zay,73.0,4,[],,
01WG288dqDxIKRJp3FaU8q,Hugo Florenzo,1282.0,33,[],,
6tfjR2BwqoxTD2HT2EQ1Qp,Chen Xiao-Nan,4.0,13,[],,
65TxkXEUpuQCOM2rvexrdP,Future OHM,245.0,9,['synthwave brasileiro'],,
4IGtB3cB2rMgBerlPAaUyj,Kristian,330.0,20,['trekkspill'],,
6qAxyOBitKnug0z70yc2ih,Toby $pades,178.0,15,[],,
401K7BRPwpumMzCLPInxaE,Kindred,195.0,22,[],,
4kyLueNyhG8PKhJagDDOJD,Patricia Sosa,96607.0,43,"['argentine rock', 'rock nacional']",,
2QoeUJxXnJW5r89XGUV23p,DJOWO MUSIC,141.0,10,[],,
4qK1zEpqO0MMDXT0LKpnft,Tyomcha,866.0,43,[],,
76gCQtIoyzxs0HDKIyQC66,Keskin,68259.0,48,"['new school turkce rap', 'turkce drill', 'turkish hip hop']",,
6CImhGCNlYD3QCYGGfKdLo,Alain Macklovitch,2.0,12,[],,
7hfiyv4h6LSVVJom2qHphH,MC Rafinha 021,199.0,6,[],,
1smAw0hmRc2bl93RrqnIO9,Biba Singh,26.0,4,[],,
4JijHkpa6il7wh3ALCnSbI,Dewi Chien,272.0,5,[],,
2GR3Y3gfRtn8EUKQuO4Rk3,Elliott,11.0,8,[],,
0BZUFvGgW3xKEMdl8k5c4P,Mandala,91.0,1,[],,
0hkXCi0jf3c3cVNh5DtvhJ,Jay Flores,223.0,16,[],,
3SArT8JtWehqNmycXIZren,Khamsin,6941.0,34,"['future bass', 'pop edm', 'vapor twitch']",,
5uSYs8sA22PIjuOZ3hOcZz,Young Blacc,1077.0,20,[],,
0oW9u8ROQ1QEc9M9yfr75C,Hjalti,48.0,13,[],,
0czR2TCgi4yal8CHaxloWa,DJ Flex & Sandy Vee Wilhelm,0.0,0,[],,
0rc2hhdzeHeHmvyUVPnJ3C,Cedric Gasaida,58.0,19,[],,
3xBbmWwDPhEaGcwWgBarkI,Jessica Sanchez,33655.0,39,['dance pop'],,
7Fe2e0tPxd6fMmhtaAbx2u,BasedPrince,443.0,2,['jersey club'],,
5mrIqqGw9Vy3SvMF0cZFSH,DJ Johnny,26.0,12,[],,
1cpiae3VUqBtLzkOSwycrf,Ralf Hildenbeutel,2282.0,33,[],,
75vhKQQC1fAOmfLrEZUcET,Jessica Main,152.0,23,[],,
6Ag2gYXKS5pesyBPdcgWTO,Rashaun Will,173.0,13,[],,
0FNA69uZ0EFwokVmGc8QsP,Addikt102,2.0,30,[],,
2ow5iFQaoWT3xmMJ80xQbc,Rico,111.0,9,[],,
58PZcaIRmUAleAOAYnVkAK,The Troubletones,121.0,21,[],,
35NnUEPKGspM23lTZvK3cb,Czech Philharmonic Orchestra,17600.0,45,"['classical', 'classical performance', 'orchestra', 'symfonicky orchestr']",,
5eF7jJC2ZMatXxbuoKEbZW,DJ THT,202.0,35,[],,
5O7cbsoFTlXbyXOdxe8x3V,Jeffrey Treganza,3.0,3,[],,
0P3dlOiu6SzuQp8QeXNtfK,Winnie Mashaba,21104.0,10,['south african gospel'],,
6FH61eCfoeabvVfuVp5d1A,D.allan,2723.0,22,[],,
2QGlww4TLSCLyusQXnDpVQ,Boris Silva,2070.0,42,['pop peruano'],,
3SoOohS0zlj8nLdGmhrKA7,Olivver the Kid,43914.0,48,"['indie poptimism', 'la pop']",,
3u7D4XvKQBojapz3noxQvP,Chaz,14.0,15,[],,
6WMoUsPy1ye3CAfknLmqwB,CELLcanto,7.0,0,[],,
02AtoTVMuLkKhZsH89ULcL,RAC,632.0,8,[],,
5J8AA9F3u7KZWelf7hqjeL,Fifi Love,11.0,0,[],,
2a2ivn274wtLKBnjDYa07b,Saajz,911.0,27,[],,
1W67L8OH9z7C3b9YJJbVYq,Farhan Saeed,308826.0,53,"['desi pop', 'modern bollywood', 'pakistani pop']",,
4eg41IpKIHP9YImSteuW8M,Ray Still,82.0,4,['classical oboe'],,
52P8wnoGYORbI1uZLC6b5P,ORANGE HILL,67.0,11,['uk dancehall'],,
6GGrMzCOoYFIW2jsezaPdI,MC Tullin,3801.0,24,[],,
2GYkd1iZMIUCrIHpx6oCXJ,Vic Schoen Orchestra,2.0,0,[],,
34BMaYA9uw88I9Hyme5MDn,Pascuala Ilabaca,6262.0,21,[],,
4wiFBUvu3Vqn8gZpY81szc,Linka,651.0,29,[],,
1X1R5azJYxs6wdFzEOBoI3,Christian Blue,900.0,35,[],,
1eSX87FE58CmBs2Hwr1hmw,Like Mike & Regi,0.0,0,[],,
2nswwgXCXkXlDTzOvqaMee,Piano,13.0,20,[],,
6Y5JBmdZpFBOSbU2KGJmdZ,Martin Lindberg,102.0,33,[],,
0VNriT8wJgC4GyCZIdWvYG,Stickman,214.0,0,[],,
4CH2uNha7qT33gsr1y60Ca,1995,222745.0,43,"['french hip hop', 'french pop', 'rap inde']",,
4fik6s1ZcsOk9TWEL4WBZc,Yonggi Mikama,159.0,13,[],,
4YnKu09qC1HfJiiV1jBjtE,Tony Raut,61469.0,43,"['russian hip hop', 'russian trap']",,
3rUnbTGm63Ervd7ZqAroJZ,BLINKER,3706.0,37,['german pop'],,
1CBTLxWSRy7jDOgszr1Krt,La Excepcion,23154.0,34,['spanish hip hop'],,
5Q2I7daXSna8uvHL34m9B6,Ferdi,2236.0,21,[],,
3W4aBFLpz8SMXh6ASzGIWQ,Jackie Lynton,83.0,2,['beatlesque'],,
2TOUVQAEhJJDSvqjLS4X7x,The Ghalat Family,2666.0,36,[],,
3xOt6ZsKiyP9p8hmFNiYNz,Karn Sekhon,74.0,7,[],,
6q2aAStMVPw5amC5E0B3aa,山本卓司,56.0,1,[],,
5GhYBknUyYPBCJKq27QobB,Prey Beatz,25.0,18,[],,
6RbNLUJJYJjbOABnwwoeux,DJ XAU DA DZ7,830.0,3,[],,
09hu6uLWcAF74iT5RZwgfk,ET3 Productions,2.0,3,[],,
4a73lr7ZzVCTFqy6d7sHc7,Arthur Smith,1474.0,30,[],,
733pYGuQ9xwCh15uK2VWT1,offrami,13811.0,48,['deep tropical house'],,
3EVa5PxZ8vdpwcDBjvPeas,Meechie,0.0,0,[],,
2IRCq1D8KnrazrHcEQvo1w,Orquesta Sinfónica UDEC,80.0,14,[],,
0XtvXfXxLQh9mDaUlsFaYE,Akash Dew,670.0,29,['chhattisgarhi pop'],,
7pqcJHqmGMxsGIMG60nJDD,Karen Geoghegan,465.0,7,['classical bassoon'],,
4rYtjlsdckhYGzQEnvBD0w,ASTRID RIPEPI,37.0,13,[],,
667wy9CxMPYGY0sR62L3mJ,Gregoir Cruz,90.0,36,[],,
6cEgg5LusRPDempyGkrOBH,BTNG,22265.0,34,['deep german hip hop'],,
1Ef66OPRa0upQfh1g0ictf,Hreinn Orri,4.0,0,[],,
4GXHsW35F56pfypanrBtLm,Victor Skoromny,1.0,0,[],,
2dFU2s9P1t2vfySCtE9cbn,The Sound Medicine Band,8.0,2,[],,
3jko7R9URLN7raPi0GXOf7,Gaston,47.0,13,[],,
0kHUZTotrYuY9BVC5SJtJx,Bam Bam,1205.0,11,[],,
6lbR8HZZsTxhsMxkNBPoj2,Rowl,72.0,0,['minimal dubstep'],,
6nQsbxfj3bbGFX20LaXKkm,Fadson,35.0,10,[],,
6BoNNspC0KrXOUYhswUzom,hammy,82.0,15,['emo rap'],,
5olDKSsFhhmwh8UCWwKtpq,Chick Corea,304512.0,49,"['contemporary jazz', 'contemporary post-bop', 'ecm-style jazz', 'jazz', 'jazz fusion', 'jazz piano']",,
3VTJqPiHqHHIrx1FL7avMY,Stalking Gia,18448.0,42,[],,
3jJWmQf2e8G8jDIeCTZDbF,K.E. On The Track,2.0,0,[],,
3YRGcoHMIvWleQfa0qa1D1,Ourealgoat,9414.0,39,"['k-rap', 'korean underground rap']",,
2XHi9WTHtlab9aEzLlRpax,Fernandes (Bonde do Brasil),37.0,2,[],,
4BoCMAUjKCxpVz1qcbevw7,Ipeleng,15.0,2,[],,
